Timestamp,Flex_Value,Accel_X,Accel_Y,Accel_Z,Intensity,Direction
10:39:58,103.6,-0.000,-0.000,0.000,0.0000,STILL
10:39:58,103.4,-0.000,-0.000,0.000,0.0000,STILL
10:39:59,103.3,-0.000,-0.000,0.000,0.0000,STILL
10:39:59,103.5,-0.000,-0.000,0.000,0.0000,STILL
10:39:59,103.5,-0.000,-0.000,0.000,0.0000,STILL
10:39:59,103.5,-0.000,-0.000,0.000,0.0000,STILL
10:39:59,103.8,-0.000,-0.000,0.000,0.0000,STILL
10:39:59,104.0,-0.000,-0.000,0.000,0.0000,STILL
10:39:59,103.7,-0.000,-0.000,0.000,0.0000,STILL
10:39:59,103.9,-0.000,-0.000,0.000,0.0000,STILL
10:39:59,103.9,-0.000,-0.000,0.000,0.0000,STILL
10:39:59,103.9,-0.000,-0.000,0.000,0.0000,STILL
10:39:59,104.4,-0.000,-0.000,0.000,0.0000,STILL
10:39:59,104.4,-0.000,-0.000,0.000,0.0000,STILL
10:39:59,104.4,-0.000,-0.000,0.000,0.0000,STILL
10:39:59,104.4,-0.000,-0.000,0.000,0.0000,STILL
10:40:00,104.2,-0.000,-0.000,0.000,0.0000,STILL
10:40:00,104.1,-0.000,-0.000,0.000,0.0000,STILL
10:40:01,10.6,0.000,0.000,0.000,0.0000,STILL
10:40:01,19.9,-0.008,-0.012,0.101,0.1025,UP
10:40:01,28.3,-0.014,-0.020,0.182,0.0817,UP
10:40:01,36.0,-0.019,-0.027,0.247,0.0653,UP
10:40:01,42.8,-0.023,-0.033,0.299,0.0521,UP
10:40:01,48.8,-0.026,-0.038,0.341,0.0423,UP
10:40:01,54.3,-0.029,-0.043,0.375,0.0345,UP
10:40:02,59.3,-0.031,-0.045,0.401,0.0267,UP
10:40:02,63.4,-0.033,-0.048,0.422,0.0214,UP
10:40:02,67.5,-0.034,-0.050,0.440,0.0176,UP
10:40:02,71.1,-0.036,-0.051,0.453,0.0135,UP
10:40:02,74.1,-0.037,-0.053,0.464,0.0110,UP
10:40:02,77.3,-0.037,-0.054,0.473,0.0086,STILL
10:40:02,79.8,-0.038,-0.054,0.479,0.0069,STILL
10:40:02,82.2,-0.038,-0.055,0.485,0.0058,STILL
10:40:02,84.5,-0.039,-0.055,0.490,0.0045,STILL
10:40:02,86.6,-0.039,-0.056,0.493,0.0035,STILL
10:40:02,87.4,-0.039,-0.056,0.496,0.0029,STILL
10:40:02,88.9,-0.040,-0.056,0.498,0.0024,STILL
10:40:02,90.6,-0.040,-0.056,0.500,0.0017,STILL
10:40:02,91.9,-0.040,-0.056,0.502,0.0018,STILL
10:40:03,93.1,-0.040,-0.056,0.503,0.0013,STILL
10:40:03,94.4,-0.039,-0.056,0.504,0.0011,STILL
10:40:03,95.5,-0.040,-0.056,0.505,0.0006,STILL
10:40:03,96.4,-0.039,-0.056,0.505,0.0007,STILL
10:40:03,97.6,-0.040,-0.056,0.506,0.0004,STILL
10:40:03,98.1,-0.039,-0.056,0.506,0.0004,STILL
10:40:03,98.9,-0.039,-0.056,0.507,0.0009,STILL
10:40:03,99.6,-0.039,-0.056,0.507,0.0005,STILL
10:40:03,99.9,-0.040,-0.056,0.506,0.0005,STILL
10:40:03,99.9,-0.040,-0.056,0.506,0.0002,STILL
10:40:03,100.3,-0.040,-0.056,0.507,0.0004,STILL
10:40:03,100.9,-0.039,-0.057,0.507,0.0011,STILL
10:40:03,101.1,-0.040,-0.057,0.507,0.0002,STILL
10:40:04,101.1,-0.040,-0.057,0.507,0.0005,STILL
10:40:04,101.4,-0.040,-0.057,0.507,0.0005,STILL
10:40:04,101.6,-0.040,-0.057,0.508,0.0005,STILL
10:40:04,101.2,-0.040,-0.057,0.507,0.0006,STILL
10:40:04,100.9,-0.040,-0.058,0.508,0.0004,STILL
10:40:04,100.9,-0.040,-0.058,0.508,0.0002,STILL
10:40:04,101.3,-0.041,-0.058,0.507,0.0002,STILL
10:40:04,101.7,-0.040,-0.058,0.508,0.0004,STILL
10:40:04,102.1,-0.041,-0.059,0.508,0.0003,STILL
10:40:04,102.3,-0.041,-0.059,0.508,0.0003,STILL
10:40:04,102.4,-0.041,-0.059,0.508,0.0003,STILL
10:40:04,102.9,-0.041,-0.059,0.508,0.0002,STILL
10:40:04,103.0,-0.041,-0.059,0.508,0.0003,STILL
10:40:05,103.2,-0.041,-0.059,0.508,0.0005,STILL
10:40:05,103.5,-0.041,-0.059,0.508,0.0003,STILL
10:40:05,103.5,-0.041,-0.059,0.508,0.0005,STILL
10:40:05,103.7,-0.041,-0.059,0.508,0.0004,STILL
10:40:05,103.8,-0.041,-0.059,0.508,0.0001,STILL
10:40:05,103.4,-0.041,-0.059,0.508,0.0002,STILL
10:40:05,103.1,-0.041,-0.059,0.508,0.0002,STILL
10:40:05,103.5,-0.041,-0.059,0.508,0.0001,STILL
10:40:05,104.2,-0.041,-0.059,0.508,0.0003,STILL
10:40:05,103.9,-0.041,-0.059,0.508,0.0002,STILL
10:40:05,104.0,-0.041,-0.059,0.508,0.0002,STILL
10:40:05,103.9,-0.041,-0.059,0.508,0.0001,STILL
10:40:05,103.5,-0.041,-0.059,0.508,0.0002,STILL
10:40:05,103.7,-0.041,-0.059,0.508,0.0004,STILL
10:40:06,103.8,-0.042,-0.062,0.507,0.0038,STILL
10:40:06,103.9,-0.042,-0.062,0.508,0.0005,STILL
10:40:06,103.8,-0.041,-0.060,0.508,0.0025,STILL
10:40:06,104.1,-0.042,-0.060,0.508,0.0015,STILL
10:40:06,103.6,-0.040,-0.063,0.508,0.0037,STILL
10:40:06,103.8,-0.038,-0.067,0.508,0.0043,STILL
10:40:06,103.6,-0.038,-0.066,0.509,0.0017,STILL
10:40:06,103.7,-0.033,-0.063,0.506,0.0071,STILL
10:40:06,103.7,-0.027,-0.066,0.508,0.0066,STILL
10:40:06,103.9,-0.011,-0.070,0.511,0.0165,RIGHT
10:40:06,104.0,-0.001,-0.070,0.512,0.0101,RIGHT
10:40:06,103.9,0.018,-0.074,0.506,0.0211,RIGHT
10:40:06,104.1,0.038,-0.081,0.509,0.0214,RIGHT
10:40:07,104.2,0.056,-0.089,0.499,0.0211,RIGHT
10:40:07,104.2,0.089,-0.097,0.488,0.0365,RIGHT
10:40:07,104.6,0.121,-0.099,0.471,0.0359,RIGHT
10:40:07,104.2,0.148,-0.096,0.467,0.0276,RIGHT
10:40:07,104.5,0.175,-0.099,0.451,0.0311,RIGHT
10:40:07,104.7,0.195,-0.103,0.439,0.0243,RIGHT
10:40:07,104.9,0.217,-0.104,0.428,0.0243,RIGHT
10:40:07,104.4,0.232,-0.110,0.421,0.0179,RIGHT
10:40:07,104.3,0.254,-0.112,0.413,0.0229,RIGHT
10:40:07,104.4,0.265,-0.113,0.402,0.0155,RIGHT
10:40:07,103.8,0.278,-0.117,0.392,0.0168,RIGHT
10:40:07,103.1,0.295,-0.117,0.379,0.0218,RIGHT
10:40:07,103.0,0.306,-0.123,0.360,0.0224,DOWN
10:40:07,103.3,0.325,-0.123,0.349,0.0223,RIGHT
10:40:08,103.6,0.339,-0.123,0.329,0.0243,DOWN
10:40:08,103.8,0.349,-0.123,0.310,0.0207,DOWN
10:40:08,103.8,0.361,-0.123,0.296,0.0188,DOWN
10:40:08,103.9,0.378,-0.125,0.283,0.0221,RIGHT
10:40:08,104.0,0.386,-0.126,0.265,0.0195,DOWN
10:40:08,103.7,0.394,-0.129,0.249,0.0179,DOWN
10:40:08,103.8,0.405,-0.130,0.236,0.0172,DOWN
10:40:08,103.7,0.410,-0.136,0.216,0.0210,DOWN
10:40:08,103.7,0.420,-0.138,0.208,0.0134,RIGHT
10:40:08,103.7,0.426,-0.138,0.196,0.0132,DOWN
10:40:08,103.9,0.428,-0.140,0.181,0.0155,DOWN
10:40:08,104.0,0.435,-0.141,0.169,0.0136,DOWN
10:40:08,103.8,0.442,-0.142,0.158,0.0135,DOWN
10:40:09,104.0,0.439,-0.143,0.144,0.0138,DOWN
10:40:09,102.9,0.446,-0.144,0.137,0.0102,DOWN
10:40:09,103.0,0.443,-0.144,0.125,0.0125,DOWN
10:40:09,102.7,0.445,-0.145,0.119,0.0063,STILL
10:40:09,102.6,0.446,-0.142,0.108,0.0108,DOWN
10:40:09,102.7,0.449,-0.143,0.097,0.0114,DOWN
10:40:09,102.9,0.453,-0.144,0.088,0.0107,DOWN
10:40:09,103.2,0.448,-0.144,0.082,0.0081,STILL
10:40:09,103.0,0.450,-0.143,0.074,0.0073,STILL
10:40:09,102.6,0.449,-0.143,0.067,0.0075,STILL
10:40:09,102.3,0.448,-0.143,0.061,0.0059,STILL
10:40:09,101.9,0.450,-0.144,0.056,0.0050,STILL
10:40:09,101.7,0.452,-0.144,0.057,0.0028,STILL
10:40:10,101.9,0.452,-0.143,0.055,0.0025,STILL
10:40:10,102.4,0.453,-0.146,0.050,0.0055,STILL
10:40:10,102.5,0.456,-0.147,0.050,0.0029,STILL
10:40:10,102.5,0.453,-0.147,0.048,0.0038,STILL
10:40:10,102.7,0.450,-0.148,0.046,0.0037,STILL
10:40:10,103.0,0.449,-0.152,0.043,0.0049,STILL
10:40:10,102.9,0.454,-0.151,0.050,0.0081,STILL
10:40:10,102.9,0.450,-0.156,0.062,0.0138,UP
10:40:10,102.8,0.451,-0.161,0.082,0.0211,UP
10:40:10,103.0,0.452,-0.175,0.094,0.0181,BACK
10:40:10,103.2,0.433,-0.182,0.124,0.0362,UP
10:40:10,103.5,0.427,-0.195,0.151,0.0308,UP
10:40:10,103.6,0.407,-0.197,0.180,0.0355,UP
10:40:10,103.8,0.386,-0.197,0.203,0.0306,UP
10:40:11,103.8,0.369,-0.197,0.238,0.0398,UP
10:40:11,103.7,0.354,-0.197,0.270,0.0352,UP
10:40:11,103.7,0.332,-0.192,0.296,0.0342,UP
10:40:11,103.6,0.305,-0.191,0.320,0.0364,LEFT
10:40:11,104.0,0.285,-0.189,0.340,0.0285,UP
10:40:11,103.2,0.262,-0.187,0.367,0.0354,UP
10:40:11,103.3,0.236,-0.186,0.379,0.0280,LEFT
10:40:11,102.9,0.214,-0.184,0.399,0.0303,LEFT
10:40:11,103.0,0.197,-0.183,0.411,0.0212,LEFT
10:40:11,103.0,0.182,-0.182,0.422,0.0181,LEFT
10:40:11,103.1,0.169,-0.183,0.434,0.0185,LEFT
10:40:11,103.5,0.152,-0.181,0.444,0.0191,LEFT
10:40:11,103.4,0.131,-0.173,0.454,0.0249,LEFT
10:40:12,103.3,0.117,-0.172,0.463,0.0165,LEFT
10:40:12,103.2,0.104,-0.167,0.468,0.0155,LEFT
10:40:12,103.3,0.092,-0.165,0.480,0.0168,LEFT
10:40:12,103.4,0.073,-0.159,0.479,0.0197,LEFT
10:40:12,103.7,0.067,-0.158,0.483,0.0075,STILL
10:40:12,103.8,0.053,-0.154,0.487,0.0145,LEFT
10:40:12,103.8,0.043,-0.151,0.489,0.0106,LEFT
10:40:12,103.4,0.036,-0.148,0.493,0.0091,STILL
10:40:12,103.3,0.026,-0.143,0.493,0.0108,LEFT
10:40:12,103.4,0.020,-0.141,0.497,0.0077,STILL
10:40:12,103.4,0.019,-0.139,0.499,0.0026,STILL
10:40:12,103.6,0.016,-0.139,0.495,0.0050,STILL
10:40:12,103.8,0.014,-0.141,0.504,0.0089,STILL
10:40:13,103.6,0.011,-0.136,0.504,0.0053,STILL
10:40:13,103.4,0.009,-0.134,0.493,0.0109,DOWN
10:40:13,103.6,0.016,-0.135,0.495,0.0072,STILL
10:40:13,103.6,0.014,-0.134,0.495,0.0026,STILL
10:40:13,103.7,0.018,-0.134,0.493,0.0046,STILL
10:40:13,104.0,0.021,-0.134,0.493,0.0031,STILL
10:40:13,103.9,0.023,-0.135,0.493,0.0029,STILL
10:40:13,103.9,0.018,-0.131,0.493,0.0064,STILL
10:40:13,104.1,0.022,-0.139,0.491,0.0085,STILL
10:40:13,104.2,0.019,-0.138,0.494,0.0048,STILL
10:40:13,104.5,0.020,-0.140,0.487,0.0075,STILL
10:40:13,104.4,0.022,-0.145,0.488,0.0055,STILL
10:40:13,104.7,0.008,-0.138,0.505,0.0236,UP
10:40:13,104.4,0.009,-0.142,0.503,0.0050,STILL
10:40:14,104.3,0.007,-0.144,0.500,0.0039,STILL
10:40:14,104.5,0.011,-0.140,0.498,0.0053,STILL
10:40:14,104.3,0.002,-0.143,0.499,0.0089,STILL
10:40:14,104.4,-0.002,-0.143,0.499,0.0038,STILL
10:40:14,104.5,-0.006,-0.139,0.502,0.0071,STILL
10:40:14,104.6,0.002,-0.140,0.510,0.0116,UP
10:40:14,104.5,-0.000,-0.139,0.513,0.0042,STILL
10:40:14,104.5,-0.010,-0.133,0.510,0.0117,LEFT
