Timestamp,Flex_Value,Accel_X,Accel_Y,Accel_Z,Intensity,Direction
09:26:15,108.6,0.159,0.136,0.413,0.0638,UP
09:26:15,108.8,0.128,0.104,0.435,0.0499,BACK
09:26:15,109.0,0.117,0.082,0.445,0.0271,BACK
09:26:15,109.0,0.145,0.064,0.452,0.0336,RIGHT
09:26:15,109.1,0.154,0.046,0.462,0.0233,BACK
09:26:15,109.0,0.112,0.023,0.469,0.0481,LEFT
09:26:15,109.3,0.063,-0.000,0.471,0.0542,LEFT
09:26:15,109.4,0.028,-0.014,0.484,0.0394,LEFT
09:26:15,109.2,0.027,-0.025,0.482,0.0117,BACK
09:26:15,109.1,0.044,-0.026,0.476,0.0184,RIGHT
09:26:16,109.1,0.069,-0.031,0.488,0.0275,RIGHT
09:26:16,108.6,0.076,-0.037,0.489,0.0101,RIGHT
09:26:16,108.4,0.069,-0.046,0.489,0.0114,BACK
09:26:16,108.6,0.052,-0.054,0.484,0.0195,LEFT
09:26:16,108.8,0.023,-0.058,0.486,0.0294,LEFT
09:26:16,108.7,0.008,-0.062,0.489,0.0148,LEFT
09:26:16,108.9,0.006,-0.069,0.494,0.0088,STILL
09:26:16,108.9,0.007,-0.073,0.495,0.0043,STILL
09:26:16,109.2,0.030,-0.060,0.477,0.0315,RIGHT
09:26:16,109.1,0.047,-0.058,0.482,0.0177,RIGHT
09:26:16,108.8,0.061,-0.062,0.491,0.0175,RIGHT
09:26:16,108.8,0.061,-0.065,0.490,0.0027,STILL
09:26:16,108.9,0.050,-0.070,0.488,0.0126,LEFT
09:26:16,109.1,0.034,-0.075,0.489,0.0162,LEFT
09:26:17,109.2,0.012,-0.075,0.492,0.0219,LEFT
09:26:17,109.0,0.001,-0.076,0.497,0.0121,LEFT
09:26:17,108.8,0.006,-0.077,0.494,0.0061,STILL
09:26:17,108.5,0.020,-0.074,0.488,0.0148,RIGHT
09:26:17,108.7,0.039,-0.067,0.484,0.0211,RIGHT
09:26:17,108.8,0.065,-0.065,0.493,0.0275,RIGHT
09:26:17,109.1,0.079,-0.063,0.490,0.0149,RIGHT
09:26:17,109.2,0.077,-0.063,0.490,0.0027,STILL
09:26:17,109.1,0.062,-0.062,0.491,0.0146,LEFT
09:26:17,109.4,0.047,-0.061,0.497,0.0161,LEFT
09:26:17,109.4,0.036,-0.061,0.499,0.0113,LEFT
09:26:17,109.6,0.040,-0.060,0.496,0.0052,STILL
09:26:17,109.6,0.052,-0.062,0.497,0.0122,RIGHT
09:26:18,109.5,0.070,-0.065,0.493,0.0182,RIGHT
09:26:18,108.6,0.088,-0.073,0.483,0.0221,RIGHT
09:26:18,108.7,0.093,-0.095,0.493,0.0251,BACK
09:26:18,108.7,0.085,-0.107,0.499,0.0152,BACK
09:26:18,109.6,0.110,-0.124,0.487,0.0327,RIGHT
09:26:18,109.8,0.117,-0.139,0.439,0.0503,DOWN
09:26:18,109.6,0.077,-0.252,0.463,0.1222,BACK
09:26:18,109.7,0.083,-0.282,0.417,0.0549,DOWN
09:26:18,109.9,0.090,-0.321,0.378,0.0559,DOWN
09:26:18,110.0,0.081,-0.349,0.315,0.0696,DOWN
09:26:18,110.0,0.072,-0.397,0.275,0.0634,BACK
09:26:18,109.8,0.056,-0.418,0.217,0.0633,DOWN
09:26:18,109.4,0.015,-0.428,0.137,0.0904,DOWN
09:26:19,109.7,-0.022,-0.444,0.092,0.0606,DOWN
09:26:19,109.5,-0.082,-0.457,0.066,0.0665,LEFT
09:26:19,109.1,-0.123,-0.442,0.032,0.0552,LEFT
09:26:19,109.5,-0.177,-0.412,-0.016,0.0783,LEFT
09:26:19,109.3,-0.227,-0.385,-0.042,0.0624,LEFT
09:26:19,109.0,-0.264,-0.344,-0.084,0.0690,DOWN
09:26:19,108.7,-0.306,-0.301,-0.082,0.0606,FORWARD
09:26:19,108.7,-0.329,-0.278,-0.058,0.0403,UP
09:26:19,108.9,-0.355,-0.276,0.018,0.0796,UP
09:26:19,109.1,-0.356,-0.276,0.084,0.0661,UP
09:26:19,108.8,-0.345,-0.265,0.130,0.0489,UP
09:26:19,108.8,-0.276,-0.260,0.199,0.0976,UP
09:26:19,109.1,-0.198,-0.253,0.253,0.0949,RIGHT
09:26:19,108.9,-0.139,-0.245,0.285,0.0678,RIGHT
09:26:20,108.9,-0.066,-0.243,0.298,0.0742,RIGHT
09:26:20,109.1,0.022,-0.246,0.325,0.0920,RIGHT
09:26:20,109.3,0.087,-0.225,0.327,0.0681,RIGHT
09:26:20,108.8,0.160,-0.187,0.319,0.0832,RIGHT
09:26:20,108.8,0.218,-0.144,0.275,0.0841,RIGHT
09:26:20,109.0,0.281,-0.095,0.221,0.0971,RIGHT
09:26:20,109.1,0.310,-0.028,0.165,0.0917,FORWARD
09:26:20,109.1,0.344,0.026,0.121,0.0780,FORWARD
09:26:20,109.0,0.340,0.083,0.117,0.0569,FORWARD
09:26:20,108.9,0.349,0.113,0.131,0.0345,FORWARD
09:26:20,109.1,0.329,0.160,0.081,0.0709,DOWN
09:26:20,108.9,0.327,0.180,0.079,0.0207,FORWARD
09:26:20,108.8,0.348,0.182,0.147,0.0716,UP
09:26:21,108.5,0.334,0.187,0.178,0.0348,UP
09:26:21,109.0,0.332,0.169,0.221,0.0466,UP
09:26:21,109.1,0.297,0.146,0.266,0.0611,UP
09:26:21,108.8,0.273,0.124,0.305,0.0514,UP
09:26:21,108.8,0.242,0.088,0.335,0.0561,BACK
09:26:21,109.0,0.208,0.053,0.355,0.0525,BACK
09:26:21,109.1,0.198,0.013,0.394,0.0567,BACK
09:26:21,109.4,0.169,-0.008,0.407,0.0375,LEFT
09:26:21,109.4,0.150,-0.032,0.424,0.0360,BACK
09:26:21,109.4,0.114,-0.042,0.442,0.0409,LEFT
09:26:21,109.6,0.093,-0.053,0.446,0.0239,LEFT
09:26:21,109.4,0.077,-0.072,0.443,0.0251,BACK
09:26:21,109.6,0.057,-0.074,0.454,0.0228,LEFT
09:26:21,109.7,0.025,-0.067,0.465,0.0351,LEFT
09:26:22,109.2,0.006,-0.059,0.469,0.0204,LEFT
09:26:22,109.1,-0.027,-0.056,0.471,0.0336,LEFT
09:26:22,108.8,-0.030,-0.044,0.479,0.0152,FORWARD
09:26:22,108.9,-0.060,-0.091,0.506,0.0622,BACK
09:26:22,108.8,-0.048,-0.078,0.505,0.0174,FORWARD
09:26:22,109.2,-0.039,-0.066,0.503,0.0155,FORWARD
09:26:22,109.0,-0.032,-0.056,0.501,0.0123,FORWARD
09:26:22,109.1,-0.026,-0.048,0.500,0.0098,STILL
09:26:22,109.0,-0.021,-0.042,0.499,0.0079,STILL
09:26:22,109.0,-0.017,-0.037,0.499,0.0064,STILL
09:26:22,109.0,-0.015,-0.033,0.498,0.0049,STILL
09:26:22,109.7,-0.012,-0.030,0.497,0.0042,STILL
09:26:22,109.5,-0.010,-0.027,0.497,0.0035,STILL
09:26:23,109.7,-0.008,-0.025,0.496,0.0028,STILL
09:26:23,109.7,-0.007,-0.023,0.496,0.0021,STILL
09:26:23,109.2,-0.006,-0.022,0.496,0.0018,STILL
09:26:23,109.4,-0.005,-0.021,0.496,0.0013,STILL
09:26:23,109.5,-0.005,-0.020,0.496,0.0010,STILL
09:26:23,109.5,-0.004,-0.019,0.496,0.0010,STILL
09:26:23,109.5,-0.016,-0.029,0.496,0.0154,LEFT
09:26:23,109.6,-0.014,-0.027,0.496,0.0030,STILL
09:26:23,109.6,-0.011,-0.040,0.496,0.0140,BACK
09:26:23,109.6,-0.008,0.026,0.501,0.0665,FORWARD
09:26:23,109.5,-0.006,-0.006,0.514,0.0342,BACK
09:26:23,109.2,-0.007,-0.050,0.503,0.0458,BACK
09:26:23,109.4,-0.009,-0.086,0.487,0.0391,BACK
09:26:24,109.4,-0.011,-0.143,0.453,0.0666,BACK
09:26:24,109.4,-0.012,-0.193,0.421,0.0593,BACK
09:26:24,109.4,-0.005,-0.240,0.388,0.0582,BACK
09:26:24,109.6,-0.002,-0.277,0.369,0.0417,BACK
09:26:24,109.6,-0.005,-0.300,0.353,0.0278,BACK
09:26:24,109.5,0.012,-0.354,0.360,0.0572,BACK
09:26:24,109.7,0.013,-0.405,0.288,0.0880,DOWN
09:26:24,109.6,-0.001,-0.399,0.299,0.0193,LEFT
09:26:24,109.6,-0.002,-0.395,0.311,0.0122,UP
09:26:24,109.6,0.002,-0.390,0.321,0.0120,UP
09:26:24,109.6,-0.007,-0.376,0.332,0.0199,FORWARD
09:26:24,109.6,-0.005,-0.371,0.337,0.0072,STILL
09:26:24,109.2,-0.004,-0.371,0.340,0.0034,STILL
09:26:24,109.5,-0.006,-0.369,0.343,0.0035,STILL
09:26:25,109.5,-0.006,-0.369,0.345,0.0026,STILL
09:26:25,109.7,-0.006,-0.368,0.348,0.0025,STILL
09:26:25,109.9,-0.005,-0.368,0.348,0.0009,STILL
09:26:25,109.9,-0.005,-0.368,0.349,0.0007,STILL
09:26:25,110.0,-0.004,-0.368,0.349,0.0008,STILL
09:26:25,110.1,-0.003,-0.369,0.349,0.0010,STILL
09:26:25,110.3,-0.003,-0.368,0.350,0.0018,STILL
09:26:25,110.3,-0.003,-0.371,0.350,0.0033,STILL
09:26:25,110.4,-0.003,-0.370,0.352,0.0019,STILL
09:26:25,110.4,-0.003,-0.370,0.352,0.0004,STILL
09:26:25,110.5,-0.003,-0.369,0.352,0.0006,STILL
09:26:25,110.7,-0.003,-0.369,0.352,0.0010,STILL
09:26:25,110.7,-0.004,-0.368,0.352,0.0013,STILL
09:26:26,110.9,-0.004,-0.368,0.353,0.0008,STILL
09:26:26,110.8,0.003,-0.369,0.352,0.0066,STILL
09:26:26,110.9,-0.004,-0.372,0.368,0.0173,UP
09:26:26,111.1,0.015,-0.367,0.362,0.0200,RIGHT
09:26:26,110.8,0.039,-0.366,0.349,0.0274,RIGHT
09:26:26,110.8,0.079,-0.361,0.338,0.0420,RIGHT
09:26:26,110.7,0.118,-0.355,0.307,0.0501,RIGHT
09:26:26,110.4,0.164,-0.346,0.287,0.0506,RIGHT
09:26:26,110.0,0.215,-0.334,0.271,0.0552,RIGHT
09:26:26,110.3,0.238,-0.337,0.267,0.0230,RIGHT
09:26:26,110.3,0.281,-0.330,0.250,0.0479,RIGHT
09:26:26,110.3,0.299,-0.319,0.243,0.0217,RIGHT
09:26:26,110.1,0.315,-0.295,0.234,0.0306,FORWARD
09:26:27,110.1,0.337,-0.282,0.223,0.0280,RIGHT
09:26:27,109.9,0.352,-0.271,0.219,0.0185,RIGHT
09:26:27,110.0,0.364,-0.263,0.214,0.0154,RIGHT
09:26:27,110.1,0.375,-0.255,0.208,0.0149,RIGHT
09:26:27,109.9,0.384,-0.249,0.205,0.0111,RIGHT
09:26:27,110.2,0.390,-0.244,0.202,0.0084,STILL
09:26:27,110.1,0.397,-0.239,0.198,0.0090,STILL
09:26:27,110.1,0.402,-0.235,0.195,0.0073,STILL
09:26:27,110.2,0.405,-0.233,0.194,0.0038,STILL
09:26:27,110.3,0.408,-0.230,0.193,0.0039,STILL
09:26:27,110.3,0.411,-0.228,0.191,0.0040,STILL
09:26:27,110.5,0.413,-0.226,0.189,0.0037,STILL
09:26:27,110.5,0.415,-0.225,0.188,0.0024,STILL
09:26:27,110.6,0.415,-0.224,0.188,0.0007,STILL
